,Country,Frequency,Time,interest_rate,type_interest,liquidity,liquidity_type,usd_rate,CPI,Share Price Index
2727,Norway,Monthly,Nov-2020,0.79,Long,138.5606,Broad Money (M3),9.078053,93.19865,145.1258
2728,Norway,Monthly,Nov-2020,0.36,Short,138.5606,Broad Money (M3),9.078053,93.19865,145.1258
2729,Norway,Monthly,Nov-2020,0.0,Intermediate,138.5606,Broad Money (M3),9.078053,93.19865,145.1258
2730,Norway,Monthly,Dec-2020,0.91,Long,139.195,Broad Money (M3),8.717078,94.68415,153.6528
2731,Norway,Monthly,Dec-2020,0.49,Short,139.195,Broad Money (M3),8.717078,94.68415,153.6528
2732,Norway,Monthly,Dec-2020,0.0,Intermediate,139.195,Broad Money (M3),8.717078,94.68415,153.6528
2733,Norway,Monthly,Jan-2021,1.01,Long,139.8893,Broad Money (M3),8.518124,97.29811,161.0018
2734,Norway,Monthly,Jan-2021,0.48,Short,139.8893,Broad Money (M3),8.518124,97.29811,161.0018
2735,Norway,Monthly,Jan-2021,0.0,Intermediate,139.8893,Broad Money (M3),8.518124,97.29811,161.0018
2736,Norway,Monthly,Feb-2021,1.28,Long,141.9339,Broad Money (M3),8.496865,98.08943,163.3368
2737,Norway,Monthly,Feb-2021,0.45,Short,141.9339,Broad Money (M3),8.496865,98.08943,163.3368
2738,Norway,Monthly,Feb-2021,0.0,Intermediate,141.9339,Broad Money (M3),8.496865,98.08943,163.3368
2739,Norway,Monthly,Mar-2021,1.46,Long,143.4556,Broad Money (M3),8.52757,98.8578,172.3858
2740,Norway,Monthly,Mar-2021,0.38,Short,143.4556,Broad Money (M3),8.52757,98.8578,172.3858
2741,Norway,Monthly,Mar-2021,0.0,Intermediate,143.4556,Broad Money (M3),8.52757,98.8578,172.3858
2742,Norway,Monthly,Apr-2021,1.42,Long,144.4145,Broad Money (M3),8.392255,100.0906,174.1928
2743,Norway,Monthly,Apr-2021,0.3,Short,144.4145,Broad Money (M3),8.392255,100.0906,174.1928
2744,Norway,Monthly,Apr-2021,0.0,Intermediate,144.4145,Broad Money (M3),8.392255,100.0906,174.1928
2745,Norway,Monthly,May-2021,1.47,Long,146.1276,Broad Money (M3),8.301252,99.19827,176.1327
2746,Norway,Monthly,May-2021,0.24,Short,146.1276,Broad Money (M3),8.301252,99.19827,176.1327
2747,Norway,Monthly,May-2021,0.0,Intermediate,146.1276,Broad Money (M3),8.301252,99.19827,176.1327
2748,Norway,Monthly,Jun-2021,1.47,Long,147.0115,Broad Money (M3),8.421954,98.40643,183.0125
2749,Norway,Monthly,Jun-2021,0.2,Short,147.0115,Broad Money (M3),8.421954,98.40643,183.0125
2750,Norway,Monthly,Jun-2021,0.0,Intermediate,147.0115,Broad Money (M3),8.421954,98.40643,183.0125
2751,Norway,Monthly,Jul-2021,1.24,Long,147.9661,Broad Money (M3),8.777891,96.73753,182.2553
2752,Norway,Monthly,Jul-2021,0.32,Short,147.9661,Broad Money (M3),8.777891,96.73753,182.2553
2753,Norway,Monthly,Jul-2021,0.0,Intermediate,147.9661,Broad Money (M3),8.777891,96.73753,182.2553
2754,Norway,Monthly,Aug-2021,1.23,Long,149.1074,Broad Money (M3),8.851563,96.00061,185.42
2755,Norway,Monthly,Aug-2021,0.42,Short,149.1074,Broad Money (M3),8.851563,96.00061,185.42
2756,Norway,Monthly,Aug-2021,0.0,Intermediate,149.1074,Broad Money (M3),8.851563,96.00061,185.42
2757,Norway,Monthly,Sep-2021,1.42,Long,150.4872,Broad Money (M3),8.654127,98.80794,187.9209
2758,Norway,Monthly,Sep-2021,0.67,Short,150.4872,Broad Money (M3),8.654127,98.80794,187.9209
2759,Norway,Monthly,Sep-2021,0.06,Intermediate,150.4872,Broad Money (M3),8.654127,98.80794,187.9209
2760,Norway,Monthly,Oct-2021,1.675667,Long,151.0945,Broad Money (M3),8.459747,101.0719,196.4464
2761,Norway,Monthly,Oct-2021,0.74,Short,151.0945,Broad Money (M3),8.459747,101.0719,196.4464
2762,Norway,Monthly,Oct-2021,0.25,Intermediate,151.0945,Broad Money (M3),8.459747,101.0719,196.4464
2763,Norway,Monthly,Nov-2021,1.607778,Long,151.9515,Broad Money (M3),8.733673,99.62898,200.6127
2764,Norway,Monthly,Nov-2021,0.83,Short,151.9515,Broad Money (M3),8.733673,99.62898,200.6127
2765,Norway,Monthly,Nov-2021,0.25,Intermediate,151.9515,Broad Money (M3),8.733673,99.62898,200.6127
2766,Norway,Monthly,Dec-2021,1.707,Long,153.7005,Broad Money (M3),8.962948,98.61526,195.389
2767,Norway,Monthly,Dec-2021,1.02,Short,153.7005,Broad Money (M3),8.962948,98.61526,195.389
2768,Norway,Monthly,Dec-2021,0.4772727,Intermediate,153.7005,Broad Money (M3),8.962948,98.61526,195.389
2769,Norway,Monthly,Jan-2022,1.909889,Long,154.7769,Broad Money (M3),8.844981,98.21754,196.6908
2770,Norway,Monthly,Jan-2022,1.1,Short,154.7769,Broad Money (M3),8.844981,98.21754,196.6908
2771,Norway,Monthly,Jan-2022,0.5,Intermediate,154.7769,Broad Money (M3),8.844981,98.21754,196.6908
2772,Norway,Monthly,Feb-2022,2.119,Long,155.1526,Broad Money (M3),8.865125,98.52351,196.6244
2773,Norway,Monthly,Feb-2022,1.17,Short,155.1526,Broad Money (M3),8.865125,98.52351,196.6244
2774,Norway,Monthly,Feb-2022,0.5,Intermediate,155.1526,Broad Money (M3),8.865125,98.52351,196.6244
2775,Norway,Monthly,Mar-2022,2.5315,Long,156.1894,Broad Money (M3),8.836652,100.7491,206.0158
2776,Norway,Monthly,Mar-2022,1.32,Short,156.1894,Broad Money (M3),8.836652,100.7491,206.0158
2777,Norway,Monthly,Mar-2022,0.65625,Intermediate,156.1894,Broad Money (M3),8.836652,100.7491,206.0158
2778,Norway,Monthly,Apr-2022,2.715588,Long,157.778,Broad Money (M3),8.896714,100.9049,214.2366
2779,Norway,Monthly,Apr-2022,1.27,Short,157.778,Broad Money (M3),8.896714,100.9049,214.2366
2780,Norway,Monthly,Apr-2022,0.75,Intermediate,157.778,Broad Money (M3),8.896714,100.9049,214.2366
2781,Norway,Monthly,May-2022,2.76515,Long,158.801,Broad Money (M3),9.599669,95.27542,210.4716
2782,Norway,Monthly,May-2022,1.24,Short,158.801,Broad Money (M3),9.599669,95.27542,210.4716
2783,Norway,Monthly,May-2022,0.75,Intermediate,158.801,Broad Money (M3),9.599669,95.27542,210.4716
2784,Norway,Monthly,Jun-2022,3.025048,Long,160.0534,Broad Money (M3),9.748646,94.15522,210.5893
2785,Norway,Monthly,Jun-2022,1.68,Short,160.0534,Broad Money (M3),9.748646,94.15522,210.5893
2786,Norway,Monthly,Jun-2022,0.8690476,Intermediate,160.0534,Broad Money (M3),9.748646,94.15522,210.5893
2787,Norway,Monthly,Jul-2022,2.891809,Long,160.419,Broad Money (M3),10.00424,95.49208,204.4682
2788,Norway,Monthly,Jul-2022,2.24,Short,160.419,Broad Money (M3),10.00424,95.49208,204.4682
2789,Norway,Monthly,Jul-2022,1.25,Intermediate,160.419,Broad Money (M3),10.00424,95.49208,204.4682
2790,Norway,Monthly,Aug-2022,2.988,Long,160.5437,Broad Money (M3),9.706826,97.64848,216.4268
2791,Norway,Monthly,Aug-2022,2.6,Short,160.5437,Broad Money (M3),9.706826,97.64848,216.4268
2792,Norway,Monthly,Aug-2022,1.445652,Intermediate,160.5437,Broad Money (M3),9.706826,97.64848,216.4268
2793,Norway,Monthly,Sep-2022,3.344333,Long,163.2247,Broad Money (M3),10.27347,95.42184,203.6008
2794,Norway,Monthly,Sep-2022,2.94,Short,163.2247,Broad Money (M3),10.27347,95.42184,203.6008
2795,Norway,Monthly,Sep-2022,1.887273,Intermediate,163.2247,Broad Money (M3),10.27347,95.42184,203.6008
2796,Norway,Monthly,Oct-2022,3.538571,Long,163.5118,Broad Money (M3),10.5775,93.42673,198.4421
2797,Norway,Monthly,Oct-2022,3.33,Short,163.5118,Broad Money (M3),10.5775,93.42673,198.4421
2798,Norway,Monthly,Oct-2022,2.252381,Intermediate,163.5118,Broad Money (M3),10.5775,93.42673,198.4421
2799,Norway,Monthly,Nov-2022,3.243182,Long,162.1295,Broad Money (M3),10.13552,94.03159,208.4383
2800,Norway,Monthly,Nov-2022,3.51,Short,162.1295,Broad Money (M3),10.13552,94.03159,208.4383
2801,Norway,Monthly,Nov-2022,2.465909,Intermediate,162.1295,Broad Money (M3),10.13552,94.03159,208.4383
2802,Norway,Monthly,Dec-2022,3.027905,Long,162.8072,Broad Money (M3),9.86565,93.46667,207.1697
2803,Norway,Monthly,Dec-2022,3.26,Short,162.8072,Broad Money (M3),9.86565,93.46667,207.1697
2804,Norway,Monthly,Dec-2022,2.619048,Intermediate,162.8072,Broad Money (M3),9.86565,93.46667,207.1697
2805,Norway,Monthly,Jan-2023,2.974182,Long,163.6446,Broad Money (M3),9.950573,91.58693,204.2404
2806,Norway,Monthly,Jan-2023,3.27,Short,163.6446,Broad Money (M3),9.950573,91.58693,204.2404
2807,Norway,Monthly,Jan-2023,2.75,Intermediate,163.6446,Broad Money (M3),9.950573,91.58693,204.2404
2808,Norway,Monthly,Feb-2023,3.1458,Long,164.0087,Broad Money (M3),10.22314,89.42795,211.1037
2809,Norway,Monthly,Feb-2023,3.25,Short,164.0087,Broad Money (M3),10.22314,89.42795,211.1037
2810,Norway,Monthly,Feb-2023,2.75,Intermediate,164.0087,Broad Money (M3),10.22314,89.42795,211.1037
2811,Norway,Monthly,Mar-2023,3.065217,Long,164.5893,Broad Money (M3),10.54252,87.21101,204.9494
2812,Norway,Monthly,Mar-2023,3.69,Short,164.5893,Broad Money (M3),10.54252,87.21101,204.9494
2813,Norway,Monthly,Mar-2023,2.815217,Intermediate,164.5893,Broad Money (M3),10.54252,87.21101,204.9494
2814,Norway,Monthly,Apr-2023,3.094529,Long,164.8839,Broad Money (M3),10.49336,86.6752,207.4971
2815,Norway,Monthly,Apr-2023,3.74,Short,164.8839,Broad Money (M3),10.49336,86.6752,207.4971
2816,Norway,Monthly,Apr-2023,3.0,Intermediate,164.8839,Broad Money (M3),10.49336,86.6752,207.4971
2817,Norway,Monthly,May-2023,3.230947,Long,164.7012,Broad Money (M3),10.77527,85.32901,207.5906
2818,Norway,Monthly,May-2023,3.94,Short,164.7012,Broad Money (M3),10.77527,85.32901,207.5906
2819,Norway,Monthly,May-2023,3.210526,Intermediate,164.7012,Broad Money (M3),10.77527,85.32901,207.5906
2820,Norway,Monthly,Jun-2023,3.475136,Long,161.4233,Broad Money (M3),10.80989,86.03049,209.7687
2821,Norway,Monthly,Jun-2023,4.37,Short,161.4233,Broad Money (M3),10.80989,86.03049,209.7687
2822,Norway,Monthly,Jun-2023,3.395909,Intermediate,161.4233,Broad Money (M3),10.80989,86.03049,209.7687
2823,Norway,Monthly,Jul-2023,3.644619,Long,158.3149,Broad Money (M3),10.26444,89.24429,209.3147
2824,Norway,Monthly,Jul-2023,4.68,Short,158.3149,Broad Money (M3),10.26444,89.24429,209.3147
2825,Norway,Monthly,Jul-2023,3.75,Intermediate,158.3149,Broad Money (M3),10.26444,89.24429,209.3147
2826,Poland,Annual,2020,1.499167,Long,211.6279,Narrow Money (M1),3.899448,99.35823,97.08381
2827,Poland,Annual,2020,0.595,Short,211.6279,Narrow Money (M1),3.899448,99.35823,97.08381
2828,Poland,Annual,2020,0.11,Intermediate,211.6279,Narrow Money (M1),3.899448,99.35823,97.08381
2829,Poland,Annual,2021,1.944167,Long,257.4018,Narrow Money (M1),3.860873,98.93012,125.352
2830,Poland,Annual,2021,0.605,Short,257.4018,Narrow Money (M1),3.860873,98.93012,125.352
2831,Poland,Annual,2021,1.39,Intermediate,257.4018,Narrow Money (M1),3.860873,98.93012,125.352
2832,Poland,Annual,2022,6.053333,Long,258.1741,Narrow Money (M1),4.457747,100.2869,109.7327
2833,Poland,Annual,2022,6.189167,Short,258.1741,Narrow Money (M1),4.457747,100.2869,109.7327
2834,Poland,Annual,2022,6.58,Intermediate,258.1741,Narrow Money (M1),4.457747,100.2869,109.7327
2835,Poland,Quarterly,Q1-2020,2.04,Long,182.3166,Narrow Money (M1),3.92157,100.3492,101.0316
2836,Poland,Quarterly,Q1-2020,1.53,Short,182.3166,Narrow Money (M1),3.92157,100.3492,101.0316
2837,Poland,Quarterly,Q1-2020,1.05,Intermediate,182.3166,Narrow Money (M1),3.92157,100.3492,101.0316
2838,Poland,Quarterly,Q2-2020,1.373333,Long,205.544,Narrow Money (M1),4.09504,97.69431,90.035
2839,Poland,Quarterly,Q2-2020,0.4066667,Short,205.544,Narrow Money (M1),4.09504,97.69431,90.035
2840,Poland,Quarterly,Q2-2020,0.11,Intermediate,205.544,Narrow Money (M1),4.09504,97.69431,90.035
2841,Poland,Quarterly,Q3-2020,1.333333,Long,223.806,Narrow Money (M1),3.799693,100.2655,98.17485
2842,Poland,Quarterly,Q3-2020,0.2266667,Short,223.806,Narrow Money (M1),3.799693,100.2655,98.17485
2843,Poland,Quarterly,Q3-2020,0.11,Intermediate,223.806,Narrow Money (M1),3.799693,100.2655,98.17485
2844,Poland,Quarterly,Q4-2020,1.25,Long,234.845,Narrow Money (M1),3.78149,99.12395,99.09382
2845,Poland,Quarterly,Q4-2020,0.2166667,Short,234.845,Narrow Money (M1),3.78149,99.12395,99.09382
2846,Poland,Quarterly,Q4-2020,0.11,Intermediate,234.845,Narrow Money (M1),3.78149,99.12395,99.09382
2847,Poland,Quarterly,Q1-2021,1.34,Long,245.9091,Narrow Money (M1),3.770085,98.76235,111.4317
2848,Poland,Quarterly,Q1-2021,0.21,Short,245.9091,Narrow Money (M1),3.770085,98.76235,111.4317
2849,Poland,Quarterly,Q1-2021,0.11,Intermediate,245.9091,Narrow Money (M1),3.770085,98.76235,111.4317
2850,Poland,Quarterly,Q2-2021,1.716667,Long,253.6469,Narrow Money (M1),3.761449,99.91853,121.1905
2851,Poland,Quarterly,Q2-2021,0.21,Short,253.6469,Narrow Money (M1),3.761449,99.91853,121.1905
2852,Poland,Quarterly,Q2-2021,0.11,Intermediate,253.6469,Narrow Money (M1),3.761449,99.91853,121.1905
2853,Poland,Quarterly,Q3-2021,1.693333,Long,261.041,Narrow Money (M1),3.873956,98.77723,132.4573
2854,Poland,Quarterly,Q3-2021,0.22,Short,261.041,Narrow Money (M1),3.873956,98.77723,132.4573
2855,Poland,Quarterly,Q3-2021,0.1,Intermediate,261.041,Narrow Money (M1),3.873956,98.77723,132.4573
2856,Poland,Quarterly,Q4-2021,3.026667,Long,269.0103,Narrow Money (M1),4.037999,98.2624,136.3287
2857,Poland,Quarterly,Q4-2021,1.78,Short,269.0103,Narrow Money (M1),4.037999,98.2624,136.3287
2858,Poland,Quarterly,Q4-2021,1.39,Intermediate,269.0103,Narrow Money (M1),4.037999,98.2624,136.3287
2859,Poland,Quarterly,Q1-2022,4.26,Long,269.4042,Narrow Money (M1),4.116788,99.6869,126.7956
2860,Poland,Quarterly,Q1-2022,3.813333,Short,269.4042,Narrow Money (M1),4.116788,99.6869,126.7956
2861,Poland,Quarterly,Q1-2022,3.16,Intermediate,269.4042,Narrow Money (M1),4.116788,99.6869,126.7956
2862,Poland,Quarterly,Q2-2022,6.58,Long,262.8261,Narrow Money (M1),4.360176,100.6573,110.712
2863,Poland,Quarterly,Q2-2022,6.563334,Short,262.8261,Narrow Money (M1),4.360176,100.6573,110.712
2864,Poland,Quarterly,Q2-2022,5.72,Intermediate,262.8261,Narrow Money (M1),4.360176,100.6573,110.712
2865,Poland,Quarterly,Q3-2022,6.15,Long,252.3258,Narrow Money (M1),4.711801,98.76736,100.0288
2866,Poland,Quarterly,Q3-2022,7.11,Short,252.3258,Narrow Money (M1),4.711801,98.76736,100.0288
2867,Poland,Quarterly,Q3-2022,6.68,Intermediate,252.3258,Narrow Money (M1),4.711801,98.76736,100.0288
2868,Poland,Quarterly,Q4-2022,7.223333,Long,248.1403,Narrow Money (M1),4.642222,102.036,101.3943
2869,Poland,Quarterly,Q4-2022,7.27,Short,248.1403,Narrow Money (M1),4.642222,102.036,101.3943
2870,Poland,Quarterly,Q4-2022,6.58,Intermediate,248.1403,Narrow Money (M1),4.642222,102.036,101.3943
2871,Poland,Quarterly,Q1-2023,6.113333,Long,246.9235,Narrow Money (M1),4.389338,106.2817,114.8557
2872,Poland,Quarterly,Q1-2023,6.926667,Short,246.9235,Narrow Money (M1),4.389338,106.2817,114.8557
2873,Poland,Quarterly,Q1-2023,6.56,Intermediate,246.9235,Narrow Money (M1),4.389338,106.2817,114.8557
2874,Poland,Quarterly,Q2-2023,5.97,Long,243.5496,Narrow Money (M1),4.176505,112.3351,122.4095
2875,Poland,Quarterly,Q2-2023,6.9,Short,243.5496,Narrow Money (M1),4.176505,112.3351,122.4095
2876,Poland,Quarterly,Q2-2023,6.71,Intermediate,243.5496,Narrow Money (M1),4.176505,112.3351,122.4095
2877,Poland,Monthly,Jan-2020,2.23,Long,178.7564,Narrow Money (M1),3.829931,100.9991,111.9715
2878,Poland,Monthly,Jan-2020,1.71,Short,178.7564,Narrow Money (M1),3.829931,100.9991,111.9715
2879,Poland,Monthly,Jan-2020,1.75,Intermediate,178.7564,Narrow Money (M1),3.829931,100.9991,111.9715
2880,Poland,Monthly,Feb-2020,2.09,Long,180.7876,Narrow Money (M1),3.921165,100.7325,108.4872
2881,Poland,Monthly,Feb-2020,1.71,Short,180.7876,Narrow Money (M1),3.921165,100.7325,108.4872
2882,Poland,Monthly,Feb-2020,1.75,Intermediate,180.7876,Narrow Money (M1),3.921165,100.7325,108.4872
2883,Poland,Monthly,Mar-2020,1.8,Long,187.4058,Narrow Money (M1),4.013614,99.31581,82.63605
2884,Poland,Monthly,Mar-2020,1.17,Short,187.4058,Narrow Money (M1),4.013614,99.31581,82.63605
2885,Poland,Monthly,Mar-2020,1.05,Intermediate,187.4058,Narrow Money (M1),4.013614,99.31581,82.63605
2886,Poland,Monthly,Apr-2020,1.46,Long,196.8057,Narrow Money (M1),4.180518,96.83307,85.18704
2887,Poland,Monthly,Apr-2020,0.68,Short,196.8057,Narrow Money (M1),4.180518,96.83307,85.18704
2888,Poland,Monthly,Apr-2020,0.55,Intermediate,196.8057,Narrow Money (M1),4.180518,96.83307,85.18704
2889,Poland,Monthly,May-2020,1.35,Long,205.3395,Narrow Money (M1),4.160553,96.73642,88.16351
2890,Poland,Monthly,May-2020,0.28,Short,205.3395,Narrow Money (M1),4.160553,96.73642,88.16351
2891,Poland,Monthly,May-2020,0.11,Intermediate,205.3395,Narrow Money (M1),4.160553,96.73642,88.16351
2892,Poland,Monthly,Jun-2020,1.31,Long,214.4869,Narrow Money (M1),3.94405,99.51346,96.75444
2893,Poland,Monthly,Jun-2020,0.26,Short,214.4869,Narrow Money (M1),3.94405,99.51346,96.75444
2894,Poland,Monthly,Jun-2020,0.11,Intermediate,214.4869,Narrow Money (M1),3.94405,99.51346,96.75444
2895,Poland,Monthly,Jul-2020,1.33,Long,220.3947,Narrow Money (M1),3.8862,99.41328,98.47646
2896,Poland,Monthly,Jul-2020,0.23,Short,220.3947,Narrow Money (M1),3.8862,99.41328,98.47646
2897,Poland,Monthly,Jul-2020,0.11,Intermediate,220.3947,Narrow Money (M1),3.8862,99.41328,98.47646
2898,Poland,Monthly,Aug-2020,1.32,Long,223.451,Narrow Money (M1),3.72001,101.2734,100.2513
2899,Poland,Monthly,Aug-2020,0.23,Short,223.451,Narrow Money (M1),3.72001,101.2734,100.2513
2900,Poland,Monthly,Aug-2020,0.11,Intermediate,223.451,Narrow Money (M1),3.72001,101.2734,100.2513
2901,Poland,Monthly,Sep-2020,1.35,Long,227.5722,Narrow Money (M1),3.792868,100.1098,95.79678
2902,Poland,Monthly,Sep-2020,0.22,Short,227.5722,Narrow Money (M1),3.792868,100.1098,95.79678
2903,Poland,Monthly,Sep-2020,0.11,Intermediate,227.5722,Narrow Money (M1),3.792868,100.1098,95.79678
2904,Poland,Monthly,Oct-2020,1.26,Long,232.0114,Narrow Money (M1),3.860714,98.40942,92.36351
2905,Poland,Monthly,Oct-2020,0.22,Short,232.0114,Narrow Money (M1),3.860714,98.40942,92.36351
2906,Poland,Monthly,Oct-2020,0.11,Intermediate,232.0114,Narrow Money (M1),3.860714,98.40942,92.36351
2907,Poland,Monthly,Nov-2020,1.2,Long,235.5796,Narrow Money (M1),3.802343,99.20586,97.93798
2908,Poland,Monthly,Nov-2020,0.22,Short,235.5796,Narrow Money (M1),3.802343,99.20586,97.93798
2909,Poland,Monthly,Nov-2020,0.11,Intermediate,235.5796,Narrow Money (M1),3.802343,99.20586,97.93798
2910,Poland,Monthly,Dec-2020,1.29,Long,236.9442,Narrow Money (M1),3.681413,99.75657,106.98
2911,Poland,Monthly,Dec-2020,0.21,Short,236.9442,Narrow Money (M1),3.681413,99.75657,106.98
2912,Poland,Monthly,Dec-2020,0.11,Intermediate,236.9442,Narrow Money (M1),3.681413,99.75657,106.98
2913,Poland,Monthly,Jan-2021,1.19,Long,241.0846,Narrow Money (M1),3.728767,98.81931,111.6375
2914,Poland,Monthly,Jan-2021,0.21,Short,241.0846,Narrow Money (M1),3.728767,98.81931,111.6375
2915,Poland,Monthly,Jan-2021,0.11,Intermediate,241.0846,Narrow Money (M1),3.728767,98.81931,111.6375
2916,Poland,Monthly,Feb-2021,1.31,Long,246.7579,Narrow Money (M1),3.71755,99.5067,110.8538
2917,Poland,Monthly,Feb-2021,0.21,Short,246.7579,Narrow Money (M1),3.71755,99.5067,110.8538
2918,Poland,Monthly,Feb-2021,0.11,Intermediate,246.7579,Narrow Money (M1),3.71755,99.5067,110.8538
2919,Poland,Monthly,Mar-2021,1.52,Long,249.885,Narrow Money (M1),3.863939,97.96104,111.8037
2920,Poland,Monthly,Mar-2021,0.21,Short,249.885,Narrow Money (M1),3.863939,97.96104,111.8037
2921,Poland,Monthly,Mar-2021,0.11,Intermediate,249.885,Narrow Money (M1),3.863939,97.96104,111.8037
2922,Poland,Monthly,Apr-2021,1.55,Long,252.0636,Narrow Money (M1),3.819532,99.26783,114.5952
2923,Poland,Monthly,Apr-2021,0.21,Short,252.0636,Narrow Money (M1),3.819532,99.26783,114.5952
2924,Poland,Monthly,Apr-2021,0.11,Intermediate,252.0636,Narrow Money (M1),3.819532,99.26783,114.5952
2925,Poland,Monthly,May-2021,1.82,Long,253.3771,Narrow Money (M1),3.728548,100.1647,120.9796
2926,Poland,Monthly,May-2021,0.21,Short,253.3771,Narrow Money (M1),3.728548,100.1647,120.9796
2927,Poland,Monthly,May-2021,0.11,Intermediate,253.3771,Narrow Money (M1),3.728548,100.1647,120.9796
2928,Poland,Monthly,Jun-2021,1.78,Long,255.4999,Narrow Money (M1),3.736268,100.323,127.9966
2929,Poland,Monthly,Jun-2021,0.21,Short,255.4999,Narrow Money (M1),3.736268,100.323,127.9966
2930,Poland,Monthly,Jun-2021,0.11,Intermediate,255.4999,Narrow Money (M1),3.736268,100.323,127.9966
2931,Poland,Monthly,Jul-2021,1.61,Long,258.2995,Narrow Money (M1),3.860227,98.80948,128.8911
2932,Poland,Monthly,Jul-2021,0.21,Short,258.2995,Narrow Money (M1),3.860227,98.80948,128.8911
2933,Poland,Monthly,Jul-2021,0.11,Intermediate,258.2995,Narrow Money (M1),3.860227,98.80948,128.8911
2934,Poland,Monthly,Aug-2021,1.6,Long,261.0255,Narrow Money (M1),3.881896,98.5431,132.3513
2935,Poland,Monthly,Aug-2021,0.22,Short,261.0255,Narrow Money (M1),3.881896,98.5431,132.3513
2936,Poland,Monthly,Aug-2021,0.1,Intermediate,261.0255,Narrow Money (M1),3.881896,98.5431,132.3513
2937,Poland,Monthly,Sep-2021,1.87,Long,263.798,Narrow Money (M1),3.879745,98.97912,136.1294
2938,Poland,Monthly,Sep-2021,0.23,Short,263.798,Narrow Money (M1),3.879745,98.97912,136.1294
2939,Poland,Monthly,Sep-2021,0.1,Intermediate,263.798,Narrow Money (M1),3.879745,98.97912,136.1294
2940,Poland,Monthly,Oct-2021,2.63,Long,266.788,Narrow Money (M1),3.960048,98.38576,141.078
2941,Poland,Monthly,Oct-2021,0.74,Short,266.788,Narrow Money (M1),3.960048,98.38576,141.078
2942,Poland,Monthly,Oct-2021,0.23,Intermediate,266.788,Narrow Money (M1),3.960048,98.38576,141.078
2943,Poland,Monthly,Nov-2021,3.12,Long,270.3157,Narrow Money (M1),4.069441,97.63912,137.0051
2944,Poland,Monthly,Nov-2021,2.06,Short,270.3157,Narrow Money (M1),4.069441,97.63912,137.0051
2945,Poland,Monthly,Nov-2021,0.91,Intermediate,270.3157,Narrow Money (M1),4.069441,97.63912,137.0051
2946,Poland,Monthly,Dec-2021,3.33,Long,269.9272,Narrow Money (M1),4.084509,98.76231,130.9031
2947,Poland,Monthly,Dec-2021,2.54,Short,269.9272,Narrow Money (M1),4.084509,98.76231,130.9031
